num_date_time,건물번호,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전력소비량(kWh),건물유형,연면적(m2),냉방면적(m2),태양광용량(kW),ESS저장용량(kWh),PCS용량(kW),냉방면적비율,태양광여부,ESS여부,datetime,hour,dayofweek,month,day,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,건물유형_IDC(전화국),건물유형_건물기타,건물유형_공공,건물유형_백화점,건물유형_병원,건물유형_상용,건물유형_아파트,건물유형_연구소,건물유형_학교,건물유형_호텔,lag1_kwh
30_20240702 14,30,20240702 14,22.3,0.2,3.5,92.0,0.0,0.23,9714.96,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 14:00:00,14,1,7,2,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9709.92
30_20240702 15,30,20240702 15,22.2,0.4,2.1,94.0,0.0,0.22,9835.2,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 15:00:00,15,1,7,2,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9714.96
30_20240702 16,30,20240702 16,22.5,0.0,2.8,91.0,0.0,0.15,9743.04,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 16:00:00,16,1,7,2,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9835.2
30_20240702 17,30,20240702 17,23.0,0.0,3.4,89.0,0.0,0.18,9723.6,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 17:00:00,17,1,7,2,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9743.04
30_20240702 18,30,20240702 18,23.1,0.0,2.9,89.0,0.0,0.14,9714.96,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 18:00:00,18,1,7,2,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9723.6
30_20240702 19,30,20240702 19,23.3,0.0,2.7,90.0,0.0,0.06,9694.08,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 19:00:00,19,1,7,2,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9714.96
30_20240702 20,30,20240702 20,23.6,0.0,2.4,89.0,0.0,0.03,9709.2,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 20:00:00,20,1,7,2,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9694.08
30_20240702 21,30,20240702 21,23.7,0.0,2.0,89.0,0.0,0.0,9720.72,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 21:00:00,21,1,7,2,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9709.2
30_20240702 22,30,20240702 22,24.5,0.3,3.4,88.0,0.0,0.0,9706.32,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 22:00:00,22,1,7,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9720.72
30_20240702 23,30,20240702 23,24.4,0.3,2.8,90.0,0.0,0.0,9714.96,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-02 23:00:00,23,1,7,2,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,9706.32
30_20240703 00,30,20240703 00,23.8,3.9,2.9,95.0,0.0,0.0,9740.88,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 00:00:00,0,2,7,3,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9714.96
30_20240703 01,30,20240703 01,24.7,0.9,2.9,93.0,0.0,0.0,9728.64,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 01:00:00,1,2,7,3,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9740.88
30_20240703 02,30,20240703 02,24.3,0.0,2.2,90.0,0.0,0.0,9699.12,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 02:00:00,2,2,7,3,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9728.64
30_20240703 03,30,20240703 03,24.1,0.0,2.0,90.0,0.0,0.0,9696.24,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 03:00:00,3,2,7,3,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9699.12
30_20240703 04,30,20240703 04,24.0,0.0,2.6,87.0,0.0,0.0,9681.12,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 04:00:00,4,2,7,3,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9696.24
30_20240703 05,30,20240703 05,23.8,0.0,2.8,86.0,0.0,0.0,9658.8,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 05:00:00,5,2,7,3,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9681.12
30_20240703 06,30,20240703 06,23.6,0.0,2.4,86.0,0.0,0.02,9634.32,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 06:00:00,6,2,7,3,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9658.8
30_20240703 07,30,20240703 07,23.6,0.0,3.0,86.0,0.0,0.11,9637.2,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 07:00:00,7,2,7,3,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9634.32
30_20240703 08,30,20240703 08,24.8,0.0,3.4,80.0,0.5,0.96,9663.84,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 08:00:00,8,2,7,3,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9637.2
30_20240703 09,30,20240703 09,24.1,0.0,2.5,81.0,0.1,0.63,9713.52,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 09:00:00,9,2,7,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9663.84
30_20240703 10,30,20240703 10,24.4,0.0,3.2,80.0,0.0,0.69,9747.36,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 10:00:00,10,2,7,3,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9713.52
30_20240703 11,30,20240703 11,25.6,0.0,3.9,73.0,0.1,1.25,9733.68,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 11:00:00,11,2,7,3,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9747.36
30_20240703 12,30,20240703 12,26.0,0.0,3.1,68.0,0.1,1.69,9726.48,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 12:00:00,12,2,7,3,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9733.68
30_20240703 13,30,20240703 13,25.1,0.0,2.8,73.0,0.0,1.1,9725.76,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 13:00:00,13,2,7,3,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9726.48
30_20240703 14,30,20240703 14,26.6,0.0,3.9,67.0,0.3,1.92,9735.84,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 14:00:00,14,2,7,3,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9725.76
30_20240703 15,30,20240703 15,27.0,0.0,3.7,70.0,0.5,2.41,9748.08,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 15:00:00,15,2,7,3,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9735.84
30_20240703 16,30,20240703 16,25.8,0.0,2.9,77.0,0.1,0.96,9750.24,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 16:00:00,16,2,7,3,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9748.08
30_20240703 17,30,20240703 17,26.1,0.0,3.7,76.0,0.1,0.95,9749.52,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 17:00:00,17,2,7,3,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9750.24
30_20240703 18,30,20240703 18,25.8,0.0,2.4,78.0,0.1,0.79,9730.08,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 18:00:00,18,2,7,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9749.52
30_20240703 19,30,20240703 19,24.8,0.0,2.4,83.0,0.0,0.28,9711.36,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 19:00:00,19,2,7,3,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9730.08
30_20240703 20,30,20240703 20,24.3,0.0,1.5,86.0,0.0,0.08,9702.72,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 20:00:00,20,2,7,3,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9711.36
30_20240703 21,30,20240703 21,23.9,0.0,1.4,88.0,0.0,0.0,9699.12,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 21:00:00,21,2,7,3,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9702.72
30_20240703 22,30,20240703 22,23.9,0.0,1.0,88.0,0.0,0.0,9719.28,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 22:00:00,22,2,7,3,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9699.12
30_20240703 23,30,20240703 23,24.0,0.0,1.5,88.0,0.0,0.0,9697.68,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-03 23:00:00,23,2,7,3,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,9719.28
30_20240704 00,30,20240704 00,23.9,0.0,1.9,89.0,0.0,0.0,9695.52,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 00:00:00,0,3,7,4,0,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9697.68
30_20240704 01,30,20240704 01,23.6,0.0,1.6,88.0,0.0,0.0,9700.56,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 01:00:00,1,3,7,4,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9695.52
30_20240704 02,30,20240704 02,23.6,0.0,2.0,89.0,0.0,0.0,9688.32,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 02:00:00,2,3,7,4,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9700.56
30_20240704 03,30,20240704 03,23.4,0.0,1.7,89.0,0.0,0.0,9676.08,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 03:00:00,3,3,7,4,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9688.32
30_20240704 04,30,20240704 04,23.2,0.0,1.7,89.0,0.0,0.0,9670.32,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 04:00:00,4,3,7,4,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9676.08
30_20240704 05,30,20240704 05,23.0,0.0,1.0,90.0,0.0,0.0,9656.64,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 05:00:00,5,3,7,4,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9670.32
30_20240704 06,30,20240704 06,22.6,0.0,1.9,90.0,0.0,0.03,9641.52,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 06:00:00,6,3,7,4,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9656.64
30_20240704 07,30,20240704 07,23.1,0.0,0.8,87.0,0.0,0.32,9637.2,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 07:00:00,7,3,7,4,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9641.52
30_20240704 08,30,20240704 08,23.8,0.0,2.3,83.0,0.0,0.59,9670.32,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 08:00:00,8,3,7,4,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9637.2
30_20240704 09,30,20240704 09,25.0,0.0,2.1,80.0,0.1,0.83,9724.32,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 09:00:00,9,3,7,4,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9670.32
30_20240704 10,30,20240704 10,25.8,0.0,2.1,72.0,0.2,1.43,9766.8,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 10:00:00,10,3,7,4,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9724.32
30_20240704 11,30,20240704 11,27.1,0.0,1.7,68.0,0.3,1.91,9791.28,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 11:00:00,11,3,7,4,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9766.8
30_20240704 12,30,20240704 12,27.6,0.0,2.6,66.0,0.5,2.68,9811.44,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 12:00:00,12,3,7,4,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9791.28
30_20240704 13,30,20240704 13,28.8,0.0,2.5,63.0,0.6,2.82,9834.48,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 13:00:00,13,3,7,4,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9811.44
30_20240704 14,30,20240704 14,29.7,0.0,2.3,61.0,0.7,2.8,9843.12,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 14:00:00,14,3,7,4,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9834.48
30_20240704 15,30,20240704 15,30.3,0.0,3.0,60.0,0.7,2.53,9844.56,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 15:00:00,15,3,7,4,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9843.12
30_20240704 16,30,20240704 16,29.4,0.0,2.2,61.0,0.2,1.23,9861.12,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 16:00:00,16,3,7,4,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9844.56
30_20240704 17,30,20240704 17,29.1,0.0,2.6,61.0,0.0,0.5,9848.16,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 17:00:00,17,3,7,4,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9861.12
30_20240704 18,30,20240704 18,29.0,0.0,3.4,62.0,0.0,0.38,9819.36,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 18:00:00,18,3,7,4,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9848.16
30_20240704 19,30,20240704 19,28.9,0.0,2.9,68.0,0.2,0.38,9784.08,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 19:00:00,19,3,7,4,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9819.36
30_20240704 20,30,20240704 20,28.7,0.0,3.2,70.0,0.0,0.06,9818.64,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 20:00:00,20,3,7,4,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9784.08
30_20240704 21,30,20240704 21,28.7,0.0,3.0,73.0,0.0,0.0,9830.16,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 21:00:00,21,3,7,4,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9818.64
30_20240704 22,30,20240704 22,27.9,0.0,4.1,74.0,0.0,0.0,9843.12,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 22:00:00,22,3,7,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9830.16
30_20240704 23,30,20240704 23,26.0,0.3,4.5,85.0,0.0,0.0,9819.36,IDC(전화국),31156.75,13487.0,0.0,0.0,0,0.4328757010920587,0,0,2024-07-04 23:00:00,23,3,7,4,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,9843.12
31_20240601 00,31,20240601 00,16.8,0.0,1.6,88.0,0.0,0.0,528.9,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 00:00:00,0,5,6,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,743.55
31_20240601 01,31,20240601 01,16.5,0.7,2.0,92.0,0.0,0.0,469.5,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 01:00:00,1,5,6,1,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,528.9
31_20240601 02,31,20240601 02,16.8,0.5,2.2,91.0,0.0,0.0,424.8,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 02:00:00,2,5,6,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,469.5
31_20240601 03,31,20240601 03,16.5,0.0,1.5,90.0,0.0,0.0,426.3,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 03:00:00,3,5,6,1,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,424.8
31_20240601 04,31,20240601 04,16.4,0.0,1.9,90.0,0.0,0.0,408.3,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 04:00:00,4,5,6,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,426.3
31_20240601 05,31,20240601 05,16.1,0.0,2.2,90.0,0.0,0.0,406.5,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 05:00:00,5,5,6,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,408.3
31_20240601 06,31,20240601 06,16.2,0.0,1.8,91.0,0.0,0.03,436.5,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 06:00:00,6,5,6,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,406.5
31_20240601 07,31,20240601 07,16.4,0.1,1.9,91.0,0.0,0.21,480.0,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 07:00:00,7,5,6,1,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,436.5
31_20240601 08,31,20240601 08,17.9,0.0,1.6,83.0,0.2,0.79,564.3,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 08:00:00,8,5,6,1,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,480.0
31_20240601 09,31,20240601 09,19.6,0.0,2.1,74.0,0.5,1.54,558.3,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 09:00:00,9,5,6,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,564.3
31_20240601 10,31,20240601 10,20.1,0.0,3.2,67.0,0.4,1.59,563.1,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 10:00:00,10,5,6,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,558.3
31_20240601 11,31,20240601 11,21.5,0.0,2.8,60.0,0.7,2.6,604.5,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 11:00:00,11,5,6,1,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,563.1
31_20240601 12,31,20240601 12,21.8,0.0,3.5,56.0,1.0,3.46,593.4,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 12:00:00,12,5,6,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,604.5
31_20240601 13,31,20240601 13,22.6,0.0,4.0,50.0,1.0,3.54,566.4,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 13:00:00,13,5,6,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,593.4
31_20240601 14,31,20240601 14,22.7,0.0,4.9,46.0,1.0,3.43,554.4,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 14:00:00,14,5,6,1,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,566.4
31_20240601 15,31,20240601 15,23.8,0.0,4.4,44.0,1.0,3.14,591.9,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 15:00:00,15,5,6,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,554.4
31_20240601 16,31,20240601 16,23.0,0.0,5.2,41.0,1.0,2.67,559.5,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 16:00:00,16,5,6,1,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,591.9
31_20240601 17,31,20240601 17,22.1,0.0,4.3,47.0,1.0,2.06,566.4,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 17:00:00,17,5,6,1,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,559.5
31_20240601 18,31,20240601 18,21.6,0.0,3.4,49.0,1.0,1.35,585.3,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 18:00:00,18,5,6,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,566.4
31_20240601 19,31,20240601 19,19.8,0.0,3.8,54.0,1.0,0.61,661.5,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 19:00:00,19,5,6,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,585.3
31_20240601 20,31,20240601 20,18.1,0.0,2.8,63.0,0.1,0.08,669.6,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 20:00:00,20,5,6,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,661.5
31_20240601 21,31,20240601 21,17.3,0.0,2.2,70.0,0.0,0.0,659.4,아파트,186132.26,122153.0,0.0,0.0,0,0.6562699018429153,0,0,2024-06-01 21:00:00,21,5,6,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,0,0,669.6
